p1_hp_pct,p1_alive,p2_hp_pct,p2_alive,p1_won
0.8508,5,0.7714,5,1
0.7658,5,0.63,5,1
0.6807,5,0.6169,4,1
0.6433,4,0.5507,4,1
0.4417,3,0.4738,3,1
0.3609,3,0.2908,2,1
0.2955,3,0.126,1,1
0.2955,3,0.0,0,1
0.8948,6,0.9421,6,0
0.8948,6,0.9421,6,0
0.8373,5,0.9052,6,0
0.6955,4,0.8613,6,0
0.638,4,0.8613,6,0
0.5804,4,0.7742,6,0
0.5303,4,0.7506,5,0
0.5155,3,0.626,5,0
0.383,3,0.5744,5,0
0.3552,2,0.5725,4,0
0.263,2,0.4574,3,0
0.1627,1,0.3308,3,0
0.099,1,0.3104,2,0
0.0037,1,0.2118,2,0
0.0,0,0.2118,2,0
0.9332,6,0.8423,6,0
0.8663,6,0.8344,5,0
0.8165,5,0.7482,5,0
0.691,5,0.662,5,0
0.6772,4,0.6565,4,0
0.5687,4,0.6002,4,0
0.5252,3,0.5581,3,0
0.4243,3,0.4933,3,0
0.348,2,0.4578,3,0
0.1709,1,0.4126,3,0
0.0385,1,0.3619,2,0
0.0,0,0.3619,2,0
0.9,6,0.931,6,0
0.8337,5,0.8774,5,0
0.8337,5,0.8695,5,0
0.7276,5,0.8308,5,0
0.6859,4,0.7791,5,0
0.5988,4,0.713,4,0
0.538,3,0.5871,4,0
0.4748,3,0.5634,3,0
0.4117,3,0.5634,3,0
0.2939,2,0.3896,3,0
0.2245,2,0.26,2,0
0.1847,2,0.1887,2,0
0.154,1,0.1589,1,0
0.0828,1,0.1188,1,0
0.0117,1,0.0788,1,0
0.0,0,0.0788,1,0
0.8854,6,0.7804,5,1
0.7947,5,0.6314,4,1
0.7234,5,0.5424,4,1
0.6766,5,0.4612,3,1
0.6187,4,0.3665,3,1
0.5345,4,0.3121,2,1
0.483,4,0.1419,1,1
0.4251,4,0.0,0,1
0.8472,6,0.8887,6,1
0.8153,5,0.8413,5,1
0.6479,5,0.6758,4,1
0.6035,4,0.4842,4,1
0.4756,4,0.4622,3,1
0.4182,4,0.3242,2,1
0.3911,4,0.3242,2,1
0.318,4,0.2411,2,1
0.2931,3,0.1587,1,1
0.2665,2,0.0165,1,1
0.2665,2,0.0,0,1
0.8896,6,0.9521,6,1
0.8029,5,0.9042,6,1
0.789,5,0.8563,5,1
0.7682,5,0.7803,5,1
0.7474,5,0.7043,5,1
0.7266,5,0.696,4,1
0.6844,5,0.5909,4,1
0.6058,4,0.5523,3,1
0.4121,3,0.5044,3,1
0.3324,3,0.3866,2,1
0.2902,2,0.2208,1,1
0.1971,2,0.0914,1,1
0.174,1,0.0033,1,1
0.174,1,0.0,0,1
0.8971,6,0.9323,6,1
0.8202,5,0.8452,6,1
0.7827,5,0.7926,5,1
0.7376,5,0.6667,4,1
0.6694,4,0.5501,4,1
0.6208,4,0.4718,3,1
0.5763,4,0.3208,2,1
0.4954,3,0.2888,2,1
0.3832,3,0.1635,1,1
0.3329,2,0.042,1,1
0.3329,2,0.0,0,1
0.8691,6,0.8759,6,1
0.841,5,0.8373,5,1
0.8245,5,0.6185,4,1
0.8016,5,0.5393,4,1
0.8016,5,0.4165,3,1
0.7864,5,0.3416,2,1
0.7406,5,0.2238,2,1
0.7218,5,0.1714,1,1
0.7218,5,0.0,0,1
0.9037,6,1.0,6,0
0.8162,5,0.9484,6,0
0.7743,5,0.9484,6,0
0.7743,5,0.8727,6,0
0.7089,5,0.7917,5,0
0.6639,4,0.7503,5,0
0.5356,4,0.6513,5,0
0.4958,3,0.6507,4,0
0.3382,2,0.5876,4,0
0.1775,1,0.5438,4,0
0.1775,1,0.476,4,0
0.0482,1,0.3992,3,0
0.0,0,0.3992,3,0
0.8802,6,0.9154,6,1
0.8607,5,0.8449,6,1
0.7276,4,0.8314,5,1
0.6494,4,0.6712,5,1
0.6324,4,0.6712,5,1
0.5858,4,0.6513,4,1
0.5391,4,0.5814,4,1
0.4924,4,0.5115,4,1
0.4433,4,0.4635,3,1
0.4016,4,0.3231,2,1
0.3966,3,0.1737,1,1
0.3197,3,0.0365,1,1
0.2913,2,0.0,0,1
0.9524,6,0.8169,6,1
0.9048,6,0.8053,5,1
0.9048,6,0.6559,4,1
0.8571,6,0.5433,4,1
0.8272,6,0.5,3,1
0.7759,6,0.5,3,1
0.7247,6,0.4069,3,1
0.6734,6,0.3137,3,1
0.6361,5,0.2988,2,1
0.6129,4,0.13,1,1
0.5604,4,0.097,1,1
0.5079,4,0.064,1,1
0.4444,4,0.064,1,1
0.4444,4,0.0,0,1
0.8894,6,0.9426,6,0
0.8188,5,0.8853,6,0
0.649,4,0.8544,6,0
0.5762,4,0.8279,6,0
0.5034,4,0.8014,6,0
0.4729,4,0.7992,5,0
0.4565,3,0.6775,5,0
0.4227,3,0.6331,4,0
0.3871,3,0.4973,3,0
0.3871,3,0.362,3,0
0.3578,3,0.3528,2,0
0.2822,2,0.256,2,0
0.1529,1,0.2132,2,0
0.0705,1,0.1737,1,0
0.0,0,0.1266,1,0
0.8911,6,0.9418,6,1
0.8533,5,0.8836,6,1
0.6733,5,0.831,5,1
0.6401,4,0.6992,5,1
0.5518,4,0.676,4,1
0.4801,3,0.629,4,1
0.4037,3,0.5295,4,1
0.3274,3,0.493,3,1
0.3267,2,0.46,3,1
0.1799,1,0.3948,3,1
0.1003,1,0.31,2,1
0.0491,1,0.155,1,1
0.0491,1,0.0,0,1
0.9275,6,0.847,5,1
0.8405,6,0.7579,5,1
0.8315,5,0.6823,4,1
0.7458,4,0.6079,4,1
0.6703,4,0.4906,4,1
0.6217,4,0.4824,3,1
0.5773,3,0.3036,3,1
0.5516,3,0.3036,3,1
0.4329,2,0.2943,2,1
0.4101,2,0.2216,2,1
0.3873,2,0.153,1,1
0.2884,1,0.1061,1,1
0.1888,1,0.051,1,1
0.0893,1,0.0,0,1
0.9499,6,0.8912,6,1
0.8998,6,0.8734,5,1
0.8721,6,0.7239,4,1
0.8324,5,0.642,4,1
0.7333,5,0.642,4,1
0.7016,4,0.5229,3,1
0.6348,4,0.4152,3,1
0.568,4,0.3276,2,1
0.5444,3,0.2881,2,1
0.4055,2,0.2383,2,1
0.2592,2,0.1495,1,1
0.254,1,0.1151,1,1
0.1302,1,0.0315,1,1
0.1302,1,0.0,0,1
0.9512,6,0.9194,6,0
0.9024,6,0.8389,6,0
0.9024,6,0.7583,6,0
0.8484,5,0.6542,5,0
0.7532,5,0.6536,4,0
0.7108,4,0.6364,4,0
0.6307,4,0.6364,4,0
0.5534,3,0.6076,4,0
0.3786,2,0.5127,4,0
0.2944,2,0.4735,3,0
0.169,1,0.3119,2,0
0.018,1,0.1732,1,0
0.0,0,0.0765,1,0
0.8889,6,0.9195,6,1
0.8397,5,0.8691,6,1
0.7324,5,0.814,5,1
0.6858,4,0.7613,5,1
0.6264,4,0.7086,5,1
0.5977,4,0.6582,4,1
0.5255,3,0.555,4,1
0.4808,3,0.4954,3,1
0.4266,3,0.3523,3,1
0.3851,3,0.3465,2,1
0.3461,2,0.2144,2,1
0.2944,2,0.1744,1,1
0.2018,2,0.0058,1,1
0.0741,2,0.0058,1,1
0.0741,2,0.0,0,1
1.0,6,0.8732,6,0
0.9443,6,0.8069,5,0
0.8796,6,0.8069,5,0
0.8,5,0.6438,5,0
0.6814,4,0.6308,4,0
0.6814,4,0.5272,4,0
0.5659,4,0.4434,3,0
0.4808,3,0.4037,3,0
0.3425,2,0.3092,3,0
0.1802,1,0.2956,2,0
0.0874,1,0.2367,2,0
0.0,0,0.2367,2,0
0.9317,6,0.9203,6,1
0.8634,6,0.8405,6,1
0.8227,5,0.8315,5,1
0.6808,4,0.795,5,1
0.576,4,0.6709,5,1
0.5448,3,0.6175,4,1
0.3557,2,0.5168,4,1
0.3086,2,0.455,3,1
0.2615,2,0.3106,2,1
0.2161,2,0.3106,2,1
0.1313,2,0.1805,1,1
0.096,1,0.0606,1,1
0.096,1,0.0,0,1
0.8758,6,0.9059,6,1
0.8313,5,0.8274,5,1
0.8097,5,0.7105,4,1
0.7053,5,0.6574,4,1
0.6627,4,0.6043,4,1
0.6236,4,0.5481,3,1
0.5558,4,0.415,3,1
0.5558,4,0.2581,3,1
0.5558,4,0.1478,2,1
0.5168,4,0.1321,1,1
0.482,3,0.0678,1,1
0.4256,3,0.0051,1,1
0.3691,3,0.0,0,1
0.8651,5,0.8713,6,1
0.8118,5,0.8516,5,1
0.7452,5,0.7765,5,1
0.6925,4,0.7014,5,1
0.5677,4,0.6786,4,1
0.4984,3,0.5055,3,1
0.4124,3,0.3571,2,1
0.3565,3,0.2445,2,1
0.3565,3,0.1903,2,1
0.3505,2,0.0776,1,1
0.3339,2,0.0776,1,1
0.3339,2,0.0,0,1
0.9598,6,0.8689,5,1
0.8041,5,0.7255,4,1
0.7059,5,0.6168,4,1
0.6808,4,0.5447,3,1
0.5597,3,0.428,3,1
0.5045,3,0.3814,2,1
0.4542,3,0.3099,2,1
0.4085,2,0.2509,2,1
0.3225,2,0.1919,2,1
0.2573,1,0.1621,1,1
0.0446,1,0.0,0,1
0.8455,6,0.871,6,0
0.8055,5,0.8389,5,0
0.6473,4,0.7994,5,0
0.5606,4,0.7037,4,0
0.5127,4,0.7037,4,0
0.4521,4,0.6309,4,0
0.3915,4,0.558,4,0
0.3503,3,0.5241,3,0
0.297,2,0.4642,3,0
0.1909,2,0.3809,3,0
0.1582,1,0.3568,2,0
0.077,1,0.2938,2,0
0.0,0,0.2938,2,0
0.9082,6,0.9117,6,1
0.8316,5,0.8398,6,1
0.6684,5,0.8102,5,1
0.5981,5,0.7112,5,1
0.5792,4,0.6456,4,1
0.532,4,0.5259,4,1
0.4869,4,0.4937,3,1
0.4265,3,0.43,3,1
0.3326,3,0.3701,3,1
0.3158,2,0.3165,2,1
0.2545,2,0.2238,2,1
0.224,2,0.152,1,1
0.1758,2,0.0397,1,1
0.1758,2,0.0,0,1
0.9518,6,0.9168,6,0
0.8742,6,0.855,5,0
0.8233,5,0.7895,5,0
0.751,5,0.7344,5,0
0.6786,5,0.6518,5,0
0.6545,4,0.6389,4,0
0.5169,3,0.5704,4,0
0.4446,3,0.4994,4,0
0.369,3,0.4994,4,0
0.2934,3,0.4547,3,0
0.2614,2,0.295,2,0
0.1884,2,0.2013,2,0
0.1506,1,0.153,2,0
0.0143,1,0.1291,1,0
0.0,0,0.1291,1,0
0.9077,6,0.8443,6,1
0.8774,6,0.8348,5,1
0.8326,6,0.6886,4,1
0.8116,5,0.6127,4,1
0.7257,5,0.5741,4,1
0.6598,4,0.5234,3,1
0.5653,4,0.4487,3,1
0.4768,3,0.3918,3,1
0.446,3,0.3139,2,1
0.446,3,0.1949,2,1
0.3359,2,0.1741,1,1
0.2295,2,0.0873,1,1
0.1625,1,0.0006,1,1
0.1625,1,0.0,0,1
0.8737,6,0.8414,5,0
0.8226,5,0.7916,5,0
0.7532,5,0.7576,5,0
0.6837,5,0.7236,5,0
0.6831,4,0.6999,5,0
0.5492,4,0.6889,4,0
0.5057,3,0.6233,4,0
0.411,3,0.5608,3,0
0.3359,2,0.4016,3,0
0.2557,2,0.3961,2,0
0.19,1,0.2552,2,0
0.0795,1,0.2132,1,0
0.0,0,0.2132,1,0
0.9049,5,0.9005,6,1
0.8258,5,0.8258,5,1
0.7593,5,0.7677,5,1
0.7114,4,0.6515,4,1
0.6283,4,0.4973,3,1
0.5472,4,0.3258,2,1
0.5047,4,0.1742,1,1
0.498,3,0.0,0,1
0.8115,5,0.8938,6,0
0.7698,5,0.8264,5,0
0.6864,5,0.7178,5,0
0.6572,5,0.6885,4,0
0.6022,4,0.5925,3,0
0.4903,3,0.4642,3,0
0.4903,3,0.3986,3,0
0.4903,3,0.3986,3,0
0.3727,3,0.3628,3,0
0.3366,2,0.3234,3,0
0.2448,2,0.2733,3,0
0.2448,2,0.2076,3,0
0.1551,1,0.1086,3,0
0.0522,1,0.0877,2,0
0.0522,1,0.0364,2,0
0.0522,1,0.003,1,0
0.0,0,0.003,1,0
0.9202,6,0.9331,6,0
0.8403,6,0.8661,6,0
0.8073,5,0.8572,5,0
0.6927,4,0.8217,5,0
0.5732,4,0.6552,4,0
0.548,3,0.5711,4,0
0.4262,3,0.4947,3,0
0.3187,3,0.3495,3,0
0.2593,2,0.3389,2,0
0.1855,2,0.2405,2,0
0.1387,1,0.1724,1,0
0.0156,1,0.1374,1,0
0.0,0,0.1374,1,0
0.8306,5,0.9499,6,0
0.8306,5,0.9221,6,0
0.6835,5,0.8219,6,0
0.6748,4,0.7767,6,0
0.5121,3,0.7642,5,0
0.4568,3,0.646,5,0
0.4177,3,0.6231,4,0
0.3394,3,0.488,4,0
0.3185,2,0.4809,3,0
0.3185,2,0.3464,3,0
0.2213,2,0.3061,2,0
0.1694,1,0.2124,2,0
0.0857,1,0.1852,2,0
0.002,1,0.158,2,0
0.0,0,0.1313,1,0
0.9389,6,0.9533,6,0
0.8837,5,0.8946,6,0
0.759,5,0.8415,5,0
0.6774,4,0.7936,5,0
0.4968,3,0.7601,5,0
0.3548,2,0.709,5,0
0.3053,2,0.6263,4,0
0.2821,2,0.6263,4,0
0.2423,2,0.4943,4,0
0.1954,2,0.488,3,0
0.1356,2,0.3359,2,0
0.1311,1,0.2519,2,0
0.1311,1,0.1439,2,0
0.0508,1,0.0997,1,0
0.0,0,0.0082,1,0
0.9189,6,0.9132,6,1
0.8801,6,0.8351,5,1
0.8608,5,0.7323,5,1
0.7074,4,0.6796,5,1
0.5364,3,0.6502,4,1
0.4665,3,0.496,3,1
0.3719,3,0.3985,3,1
0.3361,2,0.3418,2,1
0.2744,2,0.243,2,1
0.2127,2,0.1742,1,1
0.1886,1,0.1001,1,1
0.1886,1,0.0,0,1
0.9715,6,0.9426,6,1
0.943,6,0.8851,6,1
0.9146,6,0.8296,5,1
0.8272,5,0.7755,5,1
0.7841,5,0.701,5,1
0.7146,5,0.6423,4,1
0.6543,4,0.5953,4,1
0.5119,3,0.5836,4,1
0.3642,3,0.5601,4,1
0.3391,2,0.5339,4,1
0.251,2,0.4197,3,1
0.1993,1,0.3218,3,1
0.1596,1,0.2624,2,1
0.1258,1,0.1443,1,1
0.1258,1,0.0,0,1
0.8593,5,0.9325,6,0
0.7691,5,0.8313,6,0
0.679,5,0.7819,5,0
0.6706,4,0.7069,5,0
0.6349,4,0.6438,4,0
0.5973,4,0.6438,4,0
0.5597,4,0.51,4,0
0.4792,4,0.4931,3,0
0.4397,3,0.4331,3,0
0.3638,3,0.3731,3,0
0.2996,2,0.3187,3,0
0.2451,2,0.3175,2,0
0.2198,2,0.195,2,0
0.1543,2,0.1819,1,0
0.1304,1,0.1056,1,0
0.0,0,0.1056,1,0
0.8282,5,0.8773,6,1
0.8172,5,0.8773,6,1
0.7543,5,0.8668,5,1
0.7543,5,0.6988,5,1
0.6565,4,0.6824,4,1
0.6057,4,0.622,4,1
0.555,4,0.5617,4,1
0.5043,4,0.5013,4,1
0.5043,4,0.4429,4,1
0.4725,3,0.3176,4,1
0.3667,3,0.3064,3,1
0.3252,2,0.2769,2,1
0.2586,2,0.145,1,1
0.1534,1,0.0676,1,1
0.0556,1,0.0,0,1
0.8643,5,0.9116,6,0
0.8022,5,0.8586,6,0
0.6978,5,0.8398,5,0
0.688,4,0.7121,5,0
0.5344,4,0.6528,5,0
0.5276,3,0.6488,4,0
0.4208,3,0.5639,4,0
0.3391,2,0.4954,3,0
0.1665,1,0.4293,3,0
0.0,0,0.3774,3,0
0.9157,6,0.8513,5,1
0.8928,6,0.7026,4,1
0.8045,5,0.5606,3,1
0.7156,5,0.5209,3,1
0.656,4,0.4812,3,1
0.5442,4,0.3775,3,1
0.4891,3,0.3378,2,1
0.4891,3,0.2793,2,1
0.4627,3,0.1622,1,1
0.4404,3,0.037,1,1
0.4404,3,0.0,0,1
0.9292,6,1.0,6,0
0.8226,6,0.7838,5,0
0.8205,5,0.62,4,0
0.7325,5,0.5455,4,0
0.6444,5,0.4709,4,0
0.6272,4,0.4441,4,0
0.4959,3,0.4388,3,0
0.4106,3,0.31,2,0
0.3384,2,0.2908,2,0
0.26,2,0.2139,2,0
0.2043,2,0.1521,1,0
0.1657,1,0.1043,1,0
0.0,0,0.1043,1,0
0.8559,5,0.9407,6,0
0.8559,5,0.8941,6,0
0.7008,4,0.8049,6,0
0.6359,4,0.8021,5,0
0.5772,3,0.7428,5,0
0.3566,2,0.6881,4,0
0.2138,2,0.5656,4,0
0.1919,1,0.485,3,0
0.0663,1,0.4217,3,0
0.0,0,0.3585,3,0
0.9622,6,0.8531,5,1
0.8833,6,0.6992,4,1
0.8006,5,0.6455,4,1
0.6923,5,0.5446,4,1
0.6462,4,0.5104,3,1
0.5853,4,0.4192,3,1
0.5244,4,0.3496,2,1
0.4788,3,0.3266,2,1
0.4205,3,0.1678,1,1
0.4205,3,0.0,0,1
0.8224,6,0.8924,6,0
0.8014,5,0.8605,5,0
0.6795,5,0.7859,5,0
0.6027,4,0.7112,5,0
0.4957,4,0.7037,4,0
0.466,3,0.662,4,0
0.3911,3,0.5666,4,0
0.3193,3,0.5122,3,0
0.3106,2,0.3733,3,0
0.1925,2,0.338,2,0
0.1491,1,0.2564,2,0
0.0934,1,0.2072,2,0
0.0377,1,0.1626,1,0
0.0,0,0.1626,1,0
0.9084,6,0.8796,5,0
0.8622,5,0.7544,5,0
0.738,5,0.7266,4,0
0.6938,4,0.6716,4,0
0.561,3,0.6166,4,0
0.5188,3,0.5735,3,0
0.4329,3,0.4935,3,0
0.3978,2,0.4423,3,0
0.3474,2,0.3878,2,0
0.293,2,0.2663,2,0
0.265,1,0.2277,2,0
0.1816,1,0.1819,2,0
0.1816,1,0.1024,2,0
0.1261,1,0.0561,1,0
0.0427,1,0.0103,1,0
0.0,0,0.0103,1,0
0.942,6,0.8527,5,0
0.8705,5,0.7698,5,0
0.8101,5,0.7133,4,0
0.6747,4,0.7133,4,0
0.6143,4,0.6704,4,0
0.5762,3,0.6275,4,0
0.5217,3,0.588,4,0
0.4672,3,0.5485,4,0
0.4672,3,0.4182,3,0
0.4127,3,0.3787,3,0
0.3705,2,0.3392,3,0
0.2796,2,0.3341,2,0
0.2304,2,0.2652,2,0
0.1811,2,0.1964,2,0
0.1706,1,0.1642,1,0
0.0645,1,0.0767,1,0
0.0,0,0.0767,1,0
0.8539,6,0.9522,6,0
0.7933,5,0.9261,6,0
0.6396,4,0.8675,6,0
0.5936,4,0.7975,6,0
0.5477,4,0.7947,5,0
0.4552,4,0.7947,5,0
0.4058,3,0.7002,5,0
0.3734,3,0.6394,4,0
0.341,3,0.5023,3,0
0.3204,2,0.3823,2,0
0.1667,1,0.3248,2,0
0.0624,1,0.277,2,0
0.0,0,0.2292,2,0
0.8712,6,0.8727,6,0
0.8263,5,0.8518,5,0
0.7494,5,0.7989,5,0
0.6724,5,0.746,5,0
0.6359,4,0.6734,5,0
0.5994,4,0.6236,4,0
0.5596,4,0.4988,3,0
0.4929,4,0.4379,3,0
0.4929,4,0.3481,3,0
0.4429,3,0.297,2,0
0.3077,2,0.2177,2,0
0.2205,2,0.1974,1,0
0.1609,1,0.1617,1,0
0.0949,1,0.1169,1,0
0.0288,1,0.072,1,0
0.0,0,0.072,1,0
0.9403,6,1.0,6,1
0.8807,6,0.8799,6,1
0.8103,6,0.8567,5,1
0.8103,6,0.7592,5,1
0.8072,5,0.6861,4,1
0.733,5,0.4715,4,1
0.6476,5,0.4655,3,1
0.593,4,0.4168,3,1
0.5201,4,0.368,3,1
0.4793,3,0.3193,3,1
0.419,3,0.3193,3,1
0.3342,2,0.2806,3,1
0.2864,2,0.2747,2,1
0.1784,2,0.1879,2,1
0.1639,1,0.1254,1,1
0.0823,1,0.019,1,1
0.0823,1,0.0,0,1
0.8632,5,0.8719,6,0
0.7758,5,0.8372,5,0
0.7128,5,0.7355,5,0
0.6697,4,0.6846,5,0
0.6016,4,0.6801,4,0
0.521,4,0.514,4,0
0.4818,3,0.4994,3,0
0.378,3,0.4457,3,0
0.2849,2,0.3921,3,0
0.1595,1,0.3378,3,0
0.1101,1,0.3087,2,0
0.0,0,0.1628,1,0
0.98,6,0.8887,5,1
0.9177,6,0.8228,5,1
0.8892,6,0.7573,4,1
0.8608,6,0.4804,4,1
0.8063,6,0.4345,3,1
0.7996,5,0.3933,3,1
0.7554,5,0.359,3,1
0.7113,5,0.3248,3,1
0.6507,5,0.2931,2,1
0.5048,4,0.2931,2,1
0.359,3,0.2931,2,1
0.3257,2,0.1667,1,1
0.2554,2,0.073,1,1
0.2554,2,0.0,0,1
0.9141,6,0.9355,6,0
0.8281,6,0.871,6,0
0.804,5,0.8065,6,0
0.7253,5,0.7915,5,0
0.6849,5,0.7222,5,0
0.6445,5,0.6529,5,0
0.6081,4,0.5998,4,0
0.5618,4,0.4922,4,0
0.5618,4,0.3841,3,0
0.4642,3,0.3477,2,0
0.3008,2,0.2987,2,0
0.1243,1,0.2264,2,0
0.0,0,0.2264,2,0
0.9791,6,0.8499,6,0
0.9482,6,0.8372,5,0
0.9029,6,0.7352,5,0
0.8766,6,0.6512,4,0
0.8331,6,0.5655,4,0
0.8075,5,0.5232,3,0
0.7396,5,0.4386,3,0
0.6883,5,0.3662,2,0
0.6281,4,0.2879,2,0
0.4905,3,0.2549,2,0
0.3826,2,0.1999,2,0
0.3826,2,0.1657,2,0
0.2616,2,0.0591,2,0
0.1734,1,0.0081,1,0
0.0,0,0.0081,1,0
0.9106,6,0.9065,6,1
0.8313,5,0.8452,6,1
0.7509,5,0.8315,5,1
0.7509,5,0.6786,4,1
0.6501,5,0.5988,4,1
0.5906,4,0.519,4,1
0.47,4,0.4637,3,1
0.446,3,0.3226,2,1
0.3193,2,0.269,2,1
0.1585,2,0.1196,1,1
0.1567,1,0.0137,1,1
0.1567,1,0.0,0,1
0.9422,6,0.9045,6,0
0.8608,6,0.8412,5,0
0.7812,5,0.7627,5,0
0.6509,4,0.6972,5,0
0.5761,4,0.6847,4,0
0.5342,4,0.6158,4,0
0.4971,3,0.5469,4,0
0.2978,3,0.5305,3,0
0.296,2,0.4254,3,0
0.2217,2,0.3966,3,0
0.1474,2,0.3678,3,0
0.1421,1,0.3605,2,0
0.0,0,0.3605,2,0
0.8465,5,0.8496,6,0
0.7439,5,0.8466,5,0
0.6815,5,0.7714,5,0
0.6752,4,0.7176,4,0
0.5306,4,0.6436,4,0
0.4962,3,0.6137,4,0
0.407,3,0.5581,3,0
0.358,2,0.4004,3,0
0.1917,1,0.3496,2,0
0.1567,1,0.2567,2,0
0.1217,1,0.184,1,0
0.0567,1,0.1333,1,0
0.0,0,0.1333,1,0
0.8707,5,0.8562,6,1
0.8707,5,0.8165,6,1
0.8082,5,0.7768,6,1
0.7457,5,0.7371,6,1
0.6832,5,0.6974,6,1
0.6679,4,0.6895,5,1
0.5282,4,0.6763,4,1
0.5202,3,0.6552,4,1
0.3928,3,0.6179,4,1
0.3928,3,0.565,4,1
0.3848,2,0.512,4,1
0.3321,2,0.4549,3,1
0.2433,2,0.3718,3,1
0.2089,1,0.3321,2,1
0.1679,1,0.1691,1,1
0.1428,1,0.0517,1,1
0.1428,1,0.0,0,1
0.9317,6,0.9294,6,1
0.8634,6,0.8588,6,1
0.8539,5,0.7882,6,1
0.8007,5,0.7033,5,1
0.6853,4,0.5888,4,1
0.575,4,0.5535,4,1
0.528,3,0.5028,4,1
0.4037,3,0.406,3,1
0.3707,2,0.2802,2,1
0.2861,2,0.197,2,1
0.2228,2,0.197,2,1
0.0952,1,0.1372,1,1
0.0627,1,0.0,0,1
0.9118,6,0.9212,6,0
0.9118,6,0.8739,6,0
0.8577,5,0.8266,6,0
0.7797,5,0.7875,6,0
0.7191,4,0.7818,5,0
0.5252,3,0.7339,4,0
0.3685,2,0.6513,4,0
0.2887,2,0.5378,4,0
0.2089,2,0.5315,3,0
0.1747,1,0.4023,3,0
0.1441,1,0.3203,3,0
0.1248,1,0.3165,2,0
0.0618,1,0.2415,2,0
0.0,0,0.1665,2,0
0.9699,6,0.8606,5,1
0.9699,6,0.6956,4,1
0.9399,6,0.5989,4,1
0.887,6,0.5172,3,1
0.8213,5,0.425,3,1
0.7216,5,0.3722,2,1
0.6932,5,0.2367,2,1
0.6648,5,0.1661,1,1
0.6481,4,0.1528,1,1
0.4783,4,0.0694,1,1
0.4694,3,0.0456,1,1
0.4694,3,0.0,0,1
0.8617,5,0.9343,6,1
0.8617,5,0.8778,6,1
0.7046,4,0.8134,6,1
0.5401,3,0.7694,5,1
0.363,3,0.6695,5,1
0.3579,2,0.6636,4,1
0.3479,2,0.5473,4,1
0.3229,2,0.5447,3,1
0.2478,2,0.3699,3,1
0.2065,2,0.3666,2,1
0.1539,2,0.3325,2,1
0.1508,1,0.2983,2,1
0.0982,1,0.1426,1,1
0.0982,1,0.0,0,1
0.8877,6,0.8469,5,1
0.808,5,0.7681,5,1
0.6781,4,0.6665,5,1
0.4974,3,0.6607,4,1
0.4689,3,0.6607,4,1
0.4405,3,0.5845,4,1
0.412,3,0.5083,4,1
0.3628,3,0.5076,3,1
0.3571,2,0.4346,3,1
0.2785,2,0.3793,3,1
0.222,1,0.3177,2,1
0.1584,1,0.1811,2,1
0.0626,1,0.1531,1,1
0.0626,1,0.0,0,1
0.8665,6,0.9143,6,1
0.7222,6,0.9143,6,1
0.7011,5,0.8287,6,1
0.6989,4,0.8113,5,1
0.5813,4,0.7006,5,1
0.5108,3,0.6358,5,1
0.4619,3,0.6226,4,1
0.4193,3,0.4478,3,1
0.3534,2,0.3008,2,1
0.3085,2,0.14,1,1
0.1261,1,0.14,1,1
0.1261,1,0.0,0,1
0.9002,6,0.9296,6,0
0.8501,5,0.8592,6,0
0.8501,5,0.8115,6,0
0.7539,5,0.6836,6,0
0.6882,4,0.6567,5,0
0.6004,4,0.6193,4,0
0.5544,4,0.4718,3,0
0.4958,4,0.4718,3,0
0.3943,4,0.3244,2,0
0.3889,3,0.2521,2,0
0.3656,2,0.1597,2,0
0.144,1,0.1475,1,0
0.0,0,0.0545,1,0
0.8722,6,0.8348,6,0
0.8445,5,0.8179,5,0
0.6946,5,0.7159,5,0
0.6738,4,0.6796,4,0
0.6039,4,0.6202,4,0
0.6039,4,0.597,4,0
0.5057,3,0.5651,4,0
0.3602,2,0.428,3,0
0.2424,2,0.3511,3,0
0.1492,2,0.3141,2,0
0.1455,1,0.2078,2,0
0.0,0,0.2078,2,0
0.9246,6,0.9698,6,1
0.8493,6,0.9395,6,1
0.8195,5,0.8921,6,1
0.7778,5,0.8215,5,1
0.7435,5,0.7432,5,1
0.6946,5,0.7141,4,1
0.6614,4,0.5237,3,1
0.6125,4,0.4852,3,1
0.5636,4,0.4466,3,1
0.5371,3,0.3903,3,1
0.5141,3,0.3215,2,1
0.5141,3,0.2278,2,1
0.4426,3,0.1548,1,1
0.4179,3,0.0255,1,1
0.4179,3,0.0,0,1
0.9035,6,0.9023,6,1
0.849,5,0.8471,5,1
0.8089,5,0.8471,5,1
0.7118,5,0.7132,4,1
0.7043,4,0.5958,4,1
0.5533,3,0.5476,3,1
0.49,3,0.3312,2,1
0.3709,2,0.2805,2,1
0.2801,2,0.21,2,1
0.2412,2,0.1402,1,1
0.1949,2,0.0038,1,1
0.1949,2,0.0,0,1
0.9768,6,0.8783,5,1
0.9239,6,0.7946,5,1
0.871,6,0.7109,5,1
0.8234,5,0.652,4,1
0.7872,5,0.5738,4,1
0.7509,5,0.5083,3,1
0.6683,4,0.4174,3,1
0.5488,4,0.3309,3,1
0.5,4,0.2874,2,1
0.4834,3,0.2148,2,1
0.3781,3,0.1211,2,1
0.3282,2,0.1107,1,1
0.2277,2,0.054,1,1
0.1849,1,0.0,0,1
0.9241,6,0.9569,6,0
0.8516,5,0.9131,6,0
